"Delivery Date","Hour Ending","QSE Name","Settlement Point Source","Settlement Point Sink","MW","Price","Offer ID","CRR ID"
"12/31/2020","22","QCPSE1","PENA_ALL","LZ_CPS",".1","2.23","90387844_2","90387844"
"12/31/2020","22","QCPSE1","PENA_ALL","LZ_CPS",".2","2.23","101448672_2","101448672"
"12/31/2020","22","QCPSE1","PENA_ALL","LZ_CPS",".2","2.23","101448931_2","101448931"
"12/31/2020","22","QCPSE1","PENA_ALL","LZ_CPS",".2","2.23","109293688_2","109293688"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH",".3","-.26","101360053_2","101360053"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH",".5","-.26","84872717_2","84872717"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","1","-.26","59340708_2","59340708"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","1.1","-.26","59340707_2","59340707"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","1.6","-.26","101360053_1","101360053"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","2.3","-.26","101360079_2","101360079"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","2.8","-.26","84872717_1","84872717"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","5.4","-.26","59340708_1","59340708"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","6","-.26","59340707_1","59340707"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","6","-.26","59340709_1","59340709"
"12/31/2020","22","QCPSE1","RIONOG_ST1","LZ_SOUTH","12.9","-.26","101360079_1","101360079"
"12/31/2020","22","QCPSE1","RN_OCI_ALAMO","LZ_CPS",".4","-.14","109293679_1","109293679"
"12/31/2020","22","QCPSE1","RN_OCI_ALAMO","LZ_CPS",".8","-.14","109293690_1","109293690"
"12/31/2020","22","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.1","-.14","90387847_1","90387847"
"12/31/2020","22","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.2","-.14","90387846_1","90387846"
"12/31/2020","22","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.3","-.14","90387845_1","90387845"
"12/31/2020","22","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.6","-.14","109293741_1","109293741"
"12/31/2020","22","QCPSE1","SIRIUS_UNIT1","LZ_CPS","2.7","-1.25","90387850_1","90387850"
"12/31/2020","22","QCPSE1","SIRIUS_UNIT1","LZ_CPS","2.9","-1.25","109293671_1","109293671"
"12/31/2020","22","QCPSE1","SIRIUS_UNIT1","LZ_CPS","2.9","-1.25","90387849_1","90387849"
"12/31/2020","22","QCPSE1","SIRIUS_UNIT1","LZ_CPS","3.6","-1.25","59340799_1","59340799"
"12/31/2020","22","QCPSE1","SIRIUS_UNIT1","LZ_CPS","3.6","-1.25","59340800_1","59340800"
"12/31/2020","22","QCPSE1","SIRIUS_UNIT1","LZ_CPS","5.4","-1.25","109293681_1","109293681"
"12/31/2020","22","QCPSE1","SIRIUS_UNIT1","LZ_CPS","5.4","-1.25","109293693_1","109293693"
"12/31/2020","22","QCPSE1","SOLARA_UNIT1","LZ_CPS","2.2",".56","59340802_1","59340802"
"12/31/2020","22","QCPSE1","SOLARA_UNIT1","LZ_CPS","2.3",".56","59340801_1","59340801"
"12/31/2020","22","QCPSE1","SOLARA_UNIT1","LZ_CPS","2.3",".56","90387854_1","90387854"
"12/31/2020","22","QCPSE1","SOLARA_UNIT1","LZ_CPS","3.4",".56","101448935_1","101448935"
"12/31/2020","22","QCPSE1","SOLARA_UNIT1","LZ_CPS","3.4",".56","109293694_1","109293694"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS","0",".49","109232772_1","109232772"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS","0",".49","51617870_1","51617870"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS","0",".49","59340712_1","59340712"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS",".2",".49","59340712_2","59340712"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS",".2",".49","59340713_2","59340713"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS",".3",".49","84872720_2","84872720"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS",".4",".49","109232772_2","109232772"
"12/31/2020","22","QCPSE1","STP_STP_G1","LZ_CPS","7.5",".49","51617870_2","51617870"
"12/31/2020","22","QCPSE1","STP_STP_G2","LZ_CPS",".2",".49","59340714_2","59340714"
"12/31/2020","22","QGAR10","HB_NORTH","LZ_NORTH","23",".14","006","90396930"
"12/31/2020","22","QGAR10","HB_NORTH","LZ_NORTH","66",".14","004","84950849"
"12/31/2020","22","QGAR10","STWF_T1","LZ_NORTH","6","-1.12","012","90396941"
"12/31/2020","22","QGAR16","SLTFRK_UN1_2","LZ_NORTH","1",".76","018","101438098"
"12/31/2020","22","QGAR2","STEA_STEAM_1","LZ_NORTH","0",".13","002","51617884"
"12/31/2020","22","QGAR4","BORDAS_345","HB_SOUTH","3","23.87","014","84927437"
"12/31/2020","22","QGAR4","SLTFRK_UN1_2","HB_SOUTH","7",".84","020","101449027"
"12/31/2020","22","QGAR6","LAMESASLR_G","LZ_NORTH","9","-4.5","038","109231780"
"12/31/2020","22","QGAR6","LAMESASLR_G","LZ_NORTH","35","-4.5","036","109231779"
"12/31/2020","22","QGAR6","OLIN_OLING_3","LZ_NORTH","0",".13","008","51617882"
"12/31/2020","22","QGAR6","SLTFRK_UN1_2","LZ_NORTH","4",".76","026","109231753"
"12/31/2020","22","QGAR6","SLTFRK_UN1_2","LZ_NORTH","5",".76","024","109231752"
"12/31/2020","22","QGAR6","SLTFRK_UN1_2","LZ_NORTH","9",".76","020","101351552"
"12/31/2020","22","QGAR6","SLTFRK_UN1_2","LZ_NORTH","13",".76","022","101351553"
"12/31/2020","22","QGAR6","SSPURT_WIND1","LZ_NORTH","3",".82","014","101343035"
"12/31/2020","22","QGAR6","SSPURT_WIND1","LZ_NORTH","4",".82","016","109231743"
"12/31/2020","22","QGAR6","SSPURT_WIND1","LZ_NORTH","10",".82","018","109231744"
"12/31/2020","22","QGAR6","SSPURT_WIND1","LZ_NORTH","15",".82","012","101343034"
"12/31/2020","22","QGAR7","BORDAS_345","LZ_SOUTH","16","23.88","018","84929112"
"12/31/2020","22","QGAR7","BORDAS_345","LZ_SOUTH","16","23.88","020","84929113"
"12/31/2020","22","QGAR7","BORDAS_345","LZ_SOUTH","16","23.88","022","84929114"
"12/31/2020","22","QGAR7","HB_SOUTH","LZ_SOUTH","10",".01","008","90393445"
"12/31/2020","22","QGAR7","HB_SOUTH","LZ_SOUTH","11",".01","012","101438690"
"12/31/2020","22","QGAR7","HB_SOUTH","LZ_SOUTH","12",".01","010","90393446"
"12/31/2020","22","QGAR7","HB_SOUTH","LZ_SOUTH","20",".01","004","84929094"
"12/31/2020","22","QGAR7","HB_SOUTH","LZ_SOUTH","20",".01","006","84929095"
"12/31/2020","22","QGAR7","HB_SOUTH","LZ_SOUTH","27",".01","002","59341442"
"12/31/2020","22","QGAR8","SLTFRK_UN1_2","HB_NORTH","3",".61","028","101438590"
"12/31/2020","22","QGAR8","SLTFRK_UN1_2","HB_NORTH","4",".61","026","101438589"
"12/31/2020","22","QGAR8","SLTFRK_UN1_2","HB_NORTH","10",".61","024","90393373"
"12/31/2020","22","QLCRA","AUSTPL_ALL","LZ_LCRA","3.9","-7.17","516178391","51617839"
"12/31/2020","22","QLCRA","AUSTPL_ALL","LZ_LCRA","4.4","-7.17","516178401","51617840"
"12/31/2020","22","QLCRA","BUCHAN_ALL","LZ_LCRA","0","1.02","516178411","51617841"
"12/31/2020","22","QLCRA","BUCHAN_ALL","LZ_LCRA","0","1.02","516178421","51617842"
"12/31/2020","22","QLCRA","BUCHAN_ALL","LZ_LCRA","0","1.02","516178431","51617843"
"12/31/2020","22","QLCRA","FERGCC_GT1_1","LZ_LCRA","11.7","-.2","593408961","59340896"
"12/31/2020","22","QLCRA","FERGCC_GT1_1","LZ_LCRA","28.5","-.2","593408951","59340895"
"12/31/2020","22","QLCRA","FERGCC_GT1_1","LZ_LCRA","45","-.2","1092473661","109247366"
"12/31/2020","22","QLCRA","FPPYD_FPP_G1","LZ_LCRA","78","1","516178552","51617855"
"12/31/2020","22","QLCRA","FPPYD_FPP_G1","LZ_LCRA","96.2","1","516178551","51617855"
"12/31/2020","22","QLCRA","FPPYD_FPP_G2","LZ_LCRA","0","1","516178561","51617856"
"12/31/2020","22","QLCRA","FPPYD_FPP_G2","LZ_LCRA","0","1","516178562","51617856"
"12/31/2020","22","QLCRA","FPPYD_FPP_G3","LZ_LCRA","114.6","1","516178571","51617857"
"12/31/2020","22","QLCRA","FPPYD_FPP_G3","LZ_LCRA","180","1","516178572","51617857"
"12/31/2020","22","QLCRA","GID_GIDEONG1","LZ_LCRA","0","1.28","516178441","51617844"
"12/31/2020","22","QLCRA","GID_GIDEONG2","LZ_LCRA","0","1.28","516178451","51617845"
"12/31/2020","22","QLCRA","GID_GIDEONG3","LZ_LCRA","0","1.28","516178461","51617846"
"12/31/2020","22","QLCRA","INKS_INKS_G1","LZ_LCRA","0","1.02","516178471","51617847"
"12/31/2020","22","QLCRA","LOS_LOSTPGT1","LZ_LCRA","0","1.07","516178581","51617858"
"12/31/2020","22","QLCRA","LOS_LOSTPGT2","LZ_LCRA","0","1.07","516178591","51617859"
"12/31/2020","22","QLCRA","LOS_LOSTPST1","LZ_LCRA","0","1.07","516178601","51617860"
"12/31/2020","22","QLCRA","MARBFA","LZ_LCRA","8","-1.1","516178491","51617849"
"12/31/2020","22","QLCRA","MARBFA","LZ_LCRA","9","-1.1","516178481","51617848"
"12/31/2020","22","QLCRA","MAR_MARSFOG1","LZ_LCRA","0","2.71","516178501","51617850"
"12/31/2020","22","QLCRA","MAR_MARSFOG2","LZ_LCRA","14.4","-2.95","516178511","51617851"
"12/31/2020","22","QLCRA","MAR_MARSFOG3","LZ_LCRA","0","2.71","516178521","51617852"
"12/31/2020","22","QLCRA","WIR_WIRTZ_G1","LZ_LCRA","11.5","-.24","516178531","51617853"
"12/31/2020","22","QLCRA","WIR_WIRTZ_G2","LZ_LCRA","11.5","-.24","516178541","51617854"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","18.7",".02","AMPS","59339219"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","18.9",".02","AMPS","59339215"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","18.9",".02","AMPS","59339216"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","18.9",".02","AMPS","59339217"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","18.9",".02","AMPS","59339218"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","23.5",".02","AMPS","84864912"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","23.6",".02","AMPS","90309154"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","23.6",".02","AMPS","90309155"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","23.6",".02","AMPS","90309156"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","24.5",".02","AMPS","95511435"
"12/31/2020","22","QRAYBN","HB_NORTH","LZ_RAYBN","24.6",".02","AMPS","95511434"
"12/31/2020","22","QRAYBN","HB_SOUTH","LZ_RAYBN","2.1","-.21","AMPS","59339222"
"12/31/2020","22","QSHE14","RIGGIN_UNIT1","LZ_SOUTH","0","-1.79","GEUS40740","109240740"
"12/31/2020","22","QSHEL9","HB_SOUTH","LZ_SOUTH","20.8",".01","GV153","109303153"
"12/31/2020","22","QSHEL9","HB_SOUTH","LZ_SOUTH","75",".01","GV535","54444535"
"12/31/2020","22","QSTEC","BORDAS_345","LZ_SOUTH","2.4","23.88","20201231","95537489"
"12/31/2020","22","QSTEC","BORDAS_345","LZ_SOUTH","7","23.88","20201231","84870346"
"12/31/2020","22","QSTEC","BORDAS_345","LZ_SOUTH","11","23.88","20201231","101375535"
"12/31/2020","22","QSTEC","FAL_FALCONG3","LZ_SOUTH","6","-.41","20201231","51617899"
"12/31/2020","22","QSTEC","HB_SOUTH","LZ_SOUTH","12.5",".01","20201231","101375539"
"12/31/2020","22","QSTEC","HB_SOUTH","LZ_SOUTH","12.5",".01","20201231","84870350"
"12/31/2020","22","QSTEC","HB_SOUTH","LZ_SOUTH","12.5",".01","20201231","90330063"
"12/31/2020","22","QSTEC","HB_SOUTH","LZ_SOUTH","12.5",".01","20201231","95537493"
"12/31/2020","22","QSTEC","NED_NEDIN_G1","LZ_SOUTH","104.4","-1.38","20201231","51617902"
"12/31/2020","22","QSTEC","NED_NEDIN_G2","LZ_SOUTH","104.4","-1.38","20201231","51617903"
"12/31/2020","22","QSTEC","NED_NEDIN_G3","LZ_SOUTH","123.3","-1.38","20201231","51617904"
"12/31/2020","22","QSTEC","PENA_ALL","LZ_SOUTH","10","1.69","20201231","59343401"
"12/31/2020","22","QSTEC","PENA_ALL","LZ_SOUTH","10","1.69","20201231","84870358"
"12/31/2020","22","QSTEC","PENA_ALL","LZ_SOUTH","13","1.69","20201231","101375547"
"12/31/2020","22","QSTEC","PENA_ALL","LZ_SOUTH","24.1","1.69","20201231","84870359"
"12/31/2020","22","QSTEC","SAN_SANMIGG1","LZ_SOUTH","20","-.04","20201231","90330083"
"12/31/2020","22","QSTEC","SAN_SANMIGG1","LZ_SOUTH","20","-.04","20201231","95537513"
"12/31/2020","22","QSTEC","SAN_SANMIGG1","LZ_SOUTH","24","-.04","20201231","84870370"
"12/31/2020","22","QSTEC","SAN_SANMIGG1","LZ_SOUTH","26.4","-.04","20201231","95537514"
"12/31/2020","22","QSTEC","SAN_SANMIGG1","LZ_SOUTH","195.5","-.04","20201231","51617905"
"12/31/2020","22","QTENSK","DUKE_GST1CCU","LZ_SOUTH","35","-1.35","51617886","51617886"
"12/31/2020","22","QTENSK","DUKE_GST1CCU","LZ_SOUTH","35","-1.35","51617887","51617887"
"12/31/2020","22","QTENSK","DUKE_GT2_CCU","LZ_SOUTH","35","-1.35","51617888","51617888"
"12/31/2020","23","QAEN","DECKER_DPG2","LZ_AEN","89","-2.25","CRR17","51617972"
"12/31/2020","23","QAEN","EXGNWTL_1","LZ_AEN","1","11.93","CRR21","109233964"
"12/31/2020","23","QAEN","EXGNWTL_1","LZ_AEN","1","11.93","CRR23","109233965"
"12/31/2020","23","QAEN","EXGNWTL_1","LZ_AEN","1","11.93","CRR25","109233966"
"12/31/2020","23","QAEN","EXGNWTL_1","LZ_AEN","1","11.93","CRR27","109233967"
"12/31/2020","23","QAEN","EXGNWTL_1","LZ_AEN","4","11.93","CRR19","109233963"
"12/31/2020","23","QAEN","FPPYD_FPP_G1","LZ_AEN","276.5","6.71","CRR48","51617975"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN",".8","7.51","CRR77","90294305"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","1","7.51","CRR56","101376483"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","1","7.51","CRR58","101376484"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","1","7.51","CRR66","59352849"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","1","7.51","CRR72","84819647"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","1","7.51","CRR81","95500386"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","1","7.51","CRR83","95500387"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","1","7.51","CRR85","95500388"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","2","7.51","CRR54","101376482"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","2","7.51","CRR68","59352850"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","3","7.51","CRR60","109234009"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","3","7.51","CRR70","84819646"
"12/31/2020","23","QAEN","HRFDWIND_ALL","LZ_AEN","5","7.51","CRR79","95500385"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","1","7.07","CRR102","59352851"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","1","7.07","CRR104","84819695"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","1","7.07","CRR107","90294368"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","1","7.07","CRR114","95500451"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","1","7.07","CRR116","95500452"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","1","7.07","CRR97","109234129"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","1","7.07","CRR99","109234130"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","2","7.07","CRR109","90294369"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","2","7.07","CRR112","95500450"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","2","7.07","CRR93","101376522"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","3","7.07","CRR91","101376521"
"12/31/2020","23","QAEN","HWF_HWFG1","LZ_AEN","9","7.07","CRR95","109234128"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","1","7.54","CRR133","109234157"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","1","7.54","CRR135","109234158"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","1","7.54","CRR137","109234159"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","1","7.54","CRR139","109234160"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","2","7.54","CRR125","101376532"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","2","7.54","CRR127","101376533"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","2","7.54","CRR129","101376534"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","3","7.54","CRR131","109234156"
"12/31/2020","23","QAEN","KARAKAW1_1","LZ_AEN","5","7.54","CRR123","101376531"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","1","20.79","CRR143","101376566"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","1","20.79","CRR147","109234261"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","1","20.79","CRR150","59352853"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","1","20.79","CRR154","84819726"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","1","20.79","CRR161","95500465"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","2","20.79","CRR152","59352854"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","2","20.79","CRR156","84819727"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","3","20.79","CRR145","109234260"
"12/31/2020","23","QAEN","LV3_UNIT1","LZ_AEN","4","20.79","CRR159","95500464"
"12/31/2020","23","QAEN","STP_STP_G1","LZ_AEN","214.4","6.88","CRR200","51617977"
"12/31/2020","23","QAEN","STP_STP_G2","LZ_AEN","214.4","6.88","CRR203","51617978"
"12/31/2020","23","QAEN","WEC_WECG1","LZ_AEN","1","7.01","CRR210","101376328"
"12/31/2020","23","QAEN","WEC_WECG1","LZ_AEN","1","7.01","CRR214","90294454"
"12/31/2020","23","QAEN","WEC_WECG1","LZ_AEN","1","7.01","CRR217","95506269"
"12/31/2020","23","QAEN","WEC_WECG1","LZ_AEN","2","7.01","CRR212","101376329"
"12/31/2020","23","QCPSE1","BRA_AVR1_CT2","LZ_CPS","0",".04","51617966_1","51617966"
"12/31/2020","23","QCPSE1","BRA_AVR1_CT2","LZ_CPS","19.9",".04","51617966_2","51617966"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_CPS","0",".04","51617967_1","51617967"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_CPS","0",".04","51617968_1","51617968"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_CPS","17.3",".04","51617968_2","51617968"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_CPS","29.3",".04","51617967_2","51617967"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".5","0","84816865_2","84816865"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".5","0","84816866_2","84816866"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".6","0","59353877_2","59353877"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".6","0","59353878_2","59353878"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".6","0","59353879_2","59353879"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".7","0","101360744_2","101360744"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".9","0","90292746_2","90292746"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.5","0","84816866_1","84816866"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.6","0","84816865_1","84816865"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.9","0","59353877_1","59353877"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.9","0","59353878_1","59353878"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.9","0","59353879_1","59353879"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.1","0","101360801_2","101360801"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.1","0","95504809_2","95504809"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.1","0","95504810_2","95504810"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.3","0","101360773_2","101360773"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.5","0","101360744_1","101360744"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.8","0","90292746_1","90292746"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","6.9","0","95504810_1","95504810"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","7.1","0","101360801_1","101360801"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","7.1","0","95504809_1","95504809"
"12/31/2020","23","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","7.6","0","101360773_1","101360773"
"12/31/2020","23","QCPSE1","CALAVER_JKS1","LZ_CPS","0",".07","51617969_1","51617969"
"12/31/2020","23","QCPSE1","CALAVER_JKS1","LZ_CPS","107.6",".07","51617969_2","51617969"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","0",".07","109232782_1","109232782"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","0",".07","54431793_1","54431793"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","0",".07","54431794_1","54431794"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","0",".07","54431795_1","54431795"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","0",".07","59353880_1","59353880"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","0",".07","59353881_1","59353881"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","1.4",".07","54431795_2","54431795"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","1.5",".07","54431793_2","54431793"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","1.5",".07","54431794_2","54431794"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","3.7",".07","59353880_2","59353880"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","3.7",".07","59353881_2","59353881"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_CPS","7.3",".07","109232782_2","109232782"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH","0",".03","109232756_1","109232756"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH","0",".03","54431789_1","54431789"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH","0",".03","54431790_1","54431790"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH","0",".03","54431791_1","54431791"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH","0",".03","54431792_1","54431792"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH","0",".03","84816870_1","84816870"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH",".5",".03","54431789_2","54431789"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH",".5",".03","54431790_2","54431790"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH",".5",".03","54431791_2","54431791"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH",".5",".03","54431792_2","54431792"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH",".5",".03","84816870_2","84816870"
"12/31/2020","23","QCPSE1","CALAVER_JKS2","LZ_SOUTH","1.8",".03","109232756_2","109232756"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","101411114_1","101411114"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","101411357_1","101411357"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","54431838_1","54431838"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","54431839_1","54431839"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","59353896_1","59353896"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","90367468_1","90367468"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","95573553_1","95573553"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","5.09","95573554_1","95573554"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS",".1","5.09","95573553_2","95573553"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS",".2","5.09","54431838_2","54431838"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS",".2","5.09","54431839_2","54431839"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS",".4","5.09","101411357_2","101411357"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS",".7","5.09","101411114_2","101411114"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS",".7","5.09","90367468_2","90367468"
"12/31/2020","23","QCPSE1","CEDROHI_CHW1","LZ_CPS",".9","5.09","95573554_2","95573554"
"12/31/2020","23","QCPSE1","IN_INDNENR","LZ_CPS",".1","-1.09","101411358_1","101411358"
"12/31/2020","23","QCPSE1","IN_INDNENR","LZ_CPS",".1","-1.09","101411358_2","101411358"
"12/31/2020","23","QCPSE1","IN_INDNENR","LZ_CPS",".1","-1.09","109293701_2","109293701"
"12/31/2020","23","QCPSE1","IN_INDNENR","LZ_CPS","1.5","-1.09","101411115_1","101411115"
